OrderID,CustomerID,TotalAmount
7171,5139,18591
7172,4590,2545
7173,5896,10018
7174,827,7424
7175,2854,5386
7176,5286,606
7177,1167,14919
7178,2343,5734
7179,2602,18075
7180,7804,5206
7181,4182,11710
7182,5775,14040
7183,7716,1808
7184,2139,6534
7185,7826,7669
7186,6162,10208
7187,1865,4303
7188,4122,18161
7189,3210,11992
7190,5098,10108
7191,6224,11867
7192,335,7134
7193,4905,11866
7194,1202,13417
7195,1855,6995
7196,3331,19329
7197,700,8438
7198,1949,12697
7199,5359,15576
7200,6866,2221
7201,4006,14511
7202,1398,3224
7203,3659,19689
7204,1649,18885
7205,3512,10766
7206,5612,9455
7207,4415,3470
7208,7777,3325
7209,182,1641
7210,6169,10422
7211,1915,18763
7212,4920,1487
7213,4634,17732
7214,5744,9830
7215,5842,9249
7216,1461,7244
7217,518,14264
7218,4260,7294
7219,7599,11588
7220,3726,19503
7221,5246,1436
7222,6448,9266
7223,2924,11149
7224,268,3088
7225,2243,18796
7226,2929,16476
7227,5726,4711
7228,2068,14678
7229,3269,17024
7230,4308,10415
7231,7195,5469
7232,7818,5376
7233,3516,2496
7234,2972,13580
7235,3787,2264
7236,6415,15325
7237,4893,11349
7238,5615,5118
7239,4279,1055
7240,4020,3570
7241,382,11416
7242,6205,412
7243,7817,6166
7244,2410,10705
7245,6871,14121
7246,7344,3182
7247,6798,10986
7248,5995,3236
7249,7013,11814
7250,6484,11695
7251,796,12134
7252,2808,13442
7253,3463,1047
7254,2097,9762
7255,7089,11546
7256,1360,10684
7257,3802,1250
7258,7437,10678
7259,6409,17451
7260,2319,13354
7261,2611,12880
7262,2931,11959
7263,4353,9278
7264,1040,17491
7265,2834,12433
7266,3586,14155
7267,4963,18825
7268,7094,6436
7269,4726,3465
7270,4554,7221
7271,57,4228
7272,4640,15021
7273,610,505
7274,2839,8984
7275,1042,7167
7276,5471,13868
7277,7296,19782
7278,800,14696
7279,3436,12031
7280,3814,19991
7281,3375,10129
7282,3754,11256
7283,4441,12403
7284,611,9237
7285,7632,11903
7286,5818,12805
7287,5002,8871
7288,2188,1420
7289,1370,8953
7290,1091,6129
7291,543,13447
7292,2867,11926
7293,7552,6888
7294,7020,7957
7295,7358,7956
7296,2203,12537
7297,7118,2748
7298,5836,2967
7299,6150,14913
7300,7636,2039
7301,6467,15049
7302,6021,9553
7303,6534,992
7304,7986,17146
7305,5982,16417
7306,1353,3869
7307,3651,12708
7308,458,3313
7309,6895,11182
7310,5147,15070
7311,3470,17259
7312,4234,7664
7313,3982,14539
7314,3347,12282
7315,7297,19979
7316,2829,10058
7317,2268,11225
7318,2584,15107
7319,738,19715
7320,6487,17319
7321,7041,8801
7322,6034,7538
7323,7469,2961
7324,6917,16137
7325,146,2548
7326,1509,4872
7327,3894,18080
7328,4476,14502
7329,4714,1406
7330,5762,9432
7331,5100,14628
7332,828,14954
7333,3703,12506
7334,2894,1163
7335,6895,8102
7336,788,15644
7337,4897,13706
7338,5504,9377
7339,7050,6183
7340,1091,5021
7341,1182,13224
7342,2331,15285
7343,157,3038
7344,6963,5526
7345,4473,19428
7346,3930,15214
7347,6618,7429
7348,7581,7943
7349,4936,12509
7350,358,19818
7351,3580,18257
7352,5906,1099
7353,4440,9613
7354,4886,5056
7355,1377,1310
7356,3851,16668
7357,2121,17008
7358,14,6061
7359,1312,12463
7360,99,4596
7361,6050,4811
7362,2557,10461
7363,7840,17931
7364,1914,19197
7365,217,4778
7366,1408,4354
7367,7557,7687
7368,3542,9445
7369,6291,12931
7370,5934,9492
7371,3428,13471
7372,7524,5417
7373,2832,15594
7374,6887,7518
7375,627,3349
7376,1524,1591
7377,2791,3933
7378,4107,12857
7379,191,17801
7380,3033,4446
7381,3918,10309
7382,2687,15782
7383,4199,7458
7384,5782,16037
7385,6464,1411
7386,3048,10375
7387,7318,14649
7388,7637,6112
7389,6022,7897
7390,3605,19297
7391,6211,9025
7392,2389,1432
7393,7849,8640
7394,6769,10168
7395,76,8392
7396,4407,10339
7397,6608,15704
7398,4562,14860
7399,6912,3063
7400,168,14828
7401,2773,12544
7402,2729,4326
7403,3277,15983
7404,2654,13291
7405,3834,7030
7406,4158,2711
7407,7908,3764
7408,416,19824
7409,5630,3964
7410,4208,17726
7411,3683,19721
7412,550,13903
7413,7057,11555
7414,1091,3798
7415,987,5935
7416,335,6965
7417,7694,3434
7418,5859,278
7419,7621,11448
7420,3570,16138
7421,7619,18352
7422,2130,9034
7423,5339,13461
7424,204,2891
7425,688,348
7426,811,4456
7427,5950,9817
7428,776,4495
7429,7264,9956
7430,7021,14490
7431,6069,6017
7432,4090,14088
7433,887,15225
7434,6138,14541
7435,5862,12909
7436,2366,3329
7437,3595,13710
7438,7152,9610
7439,1712,15809
7440,3521,1336
7441,2687,18138
7442,4356,9979
7443,3531,10533
7444,3012,18708
7445,821,5296
7446,3480,4716
7447,1530,12059
7448,2113,205
7449,996,1128
7450,3536,11389
7451,5072,8776
7452,806,3223
7453,5753,18301
7454,6706,18278
7455,1410,10357
7456,4919,16191
7457,6158,3929
7458,1073,15001
7459,7786,7178
7460,2182,17441
7461,4982,635
7462,1892,2377
7463,4140,11966
7464,6351,19248
7465,5826,4925
7466,7785,19125
7467,454,18079
7468,5661,15128
7469,395,16286
7470,2919,11786
7471,5060,15926
7472,950,9768
7473,975,12269
7474,2929,14162
7475,5841,6371
7476,3693,10134
7477,3259,8308
7478,3211,2918
7479,2139,11971
7480,6878,11176
7481,7468,18147
7482,5863,5973
7483,2261,3703
7484,5175,11862
7485,1910,6261
7486,5728,19262
7487,5867,15561
7488,1014,18004
7489,4915,8671
7490,7028,7686
7491,3707,4987
7492,2355,11779
7493,4210,15014
7494,5462,11466
7495,1568,3770
7496,2269,6088
7497,3549,14786
7498,3615,12303
7499,6544,5034
7500,1934,15342
7501,4244,15526
7502,1998,9311
7503,6996,7719
7504,3724,4100
7505,2627,11080
7506,6650,13089
7507,1173,15900
7508,2920,1798
7509,1980,6100
7510,6993,4637
7511,1270,15572
7512,7250,11410
7513,5576,19792
7514,6440,8411
7515,1921,2949
7516,1598,11422
7517,1403,5804
7518,2990,479
7519,2076,17536
7520,1466,1652
7521,3103,6693
7522,1121,8597
7523,3778,8686
7524,1438,5629
7525,7626,2106
7526,3640,218
7527,5872,19015
7528,653,10452
7529,258,433
7530,3803,12991
7531,7480,3307
7532,3523,779
7533,5172,17842
7534,5897,12130
7535,2631,17922
7536,5411,19082
7537,4323,677
7538,7189,12732
7539,1545,4240
7540,7133,17888
7541,6069,337
7542,80,19720
7543,3562,3008
7544,121,9520
7545,367,5243
7546,4839,8524
7547,5965,532
7548,5199,11078
7549,5877,15760
7550,792,1078
7551,850,4218
7552,2352,19338
7553,3888,5183
7554,1908,364
7555,1564,437
7556,6867,6330
7557,6000,12855
7558,3256,12501
7559,3976,15369
7560,7899,2994
7561,6743,12261
7562,1728,16917
7563,3733,9489
7564,5317,1074
7565,5611,1476
7566,1343,1344
7567,7645,8140
7568,3796,11711
7569,7668,5434
7570,5699,15158
7571,2367,16278
7572,2474,16319
7573,2902,7692
7574,393,6577
7575,4894,3337
7576,701,15922
7577,812,14404
7578,1835,1898
7579,3130,6777
7580,4694,16630
7581,5264,3907
7582,5644,6041
7583,4026,1879
7584,7261,15923
7585,170,17744
7586,2279,10123
7587,6032,498
7588,5144,8820
7589,4130,16316
7590,858,16050
7591,3996,204
7592,5464,5664
7593,1689,1645
7594,5847,10661
7595,6009,15720
7596,6972,13142
7597,1859,12563
7598,3076,12906
7599,1041,19957
7600,797,6390
7601,6764,3453
7602,7502,6236
7603,646,14012
7604,1291,3484
7605,207,13703
7606,5234,9663
7607,221,7167
7608,865,18883
7609,245,4383
7610,7027,5373
7611,1939,7982
7612,5111,15359
7613,5175,18862
7614,7861,7803
7615,6309,6024
7616,4362,6895
7617,1056,8370
7618,5098,3824
7619,1426,6392
7620,6149,8141
7621,3481,17983
7622,1846,592
7623,6,13252
7624,3559,11795
7625,7766,7249
7626,1188,8572
7627,5672,6846
7628,5445,13202
7629,1793,15313
7630,2409,9032
7631,263,17902
7632,7665,10783
7633,891,410
7634,3050,14752
7635,5477,13828
7636,466,12449
7637,1494,1501
7638,3294,16702
7639,2947,10313
7640,2856,3810
7641,5560,8533
7642,4998,9696
7643,7016,6806
7644,32,8750
7645,3043,6576
7646,225,10449
7647,6586,5672
7648,6405,574
7649,7106,14575
7650,4823,15085
7651,6584,5203
7652,724,10514
7653,2967,14803
7654,822,6788
7655,2216,4663
7656,7432,16760
7657,5045,966
7658,1061,14400
7659,3245,5864
7660,5638,14114
7661,383,18346
7662,2289,18325
7663,7532,13012
7664,1838,9964
7665,5408,16595
7666,3151,7869
7667,7438,5523
7668,551,11666
7669,4541,7485
7670,1799,13484
7671,2897,13018
7672,6829,4121
7673,3233,14735
7674,3664,11941
7675,6368,937
7676,6558,17586
7677,5612,12912
7678,3138,11566
7679,1207,19546
7680,3741,7138
7681,5521,14469
7682,2402,1972
7683,4172,19037
7684,2132,16430
7685,1838,14239
7686,32,12322
7687,1759,7897
7688,5804,1697
7689,3983,2136
7690,5092,16063
7691,3951,14021
7692,31,12506
7693,1282,9701
7694,1195,4066
7695,580,15479
7696,474,11172
7697,7552,10186
7698,1891,9998
7699,2457,5167
7700,1051,18001
7701,4859,2152
7702,6623,17699
7703,2868,19322
7704,3449,9478
7705,6442,3401
7706,6124,2951
7707,5498,13485
7708,1894,4516
7709,2104,13513
7710,3145,12891
7711,241,17845
7712,5527,18581
7713,5499,2478
7714,922,8320
7715,60,6286
7716,3545,7072
7717,1768,6589
7718,4589,361
7719,1497,7195
7720,1822,327
7721,1419,15002
7722,338,10369
7723,5609,6374
7724,908,19243
7725,4505,8113
7726,3395,5490
7727,1650,18011
7728,379,19695
7729,387,3810
7730,867,10119
7731,193,16428
7732,6575,8725
7733,4379,19966
7734,5253,14844
7735,6370,16314
7736,3197,7030
7737,154,18817
7738,7359,18955
7739,4198,6493
7740,4442,18546
7741,4538,6980
7742,3003,3727
7743,3660,15989
7744,2587,17527
7745,4835,5231
7746,728,14726
7747,873,10535
7748,4058,2473
7749,2251,12608
7750,5721,3881
7751,1257,12459
7752,145,7430
7753,1245,9607
7754,4073,4395
7755,5372,18908
7756,5512,19604
7757,3361,3285
7758,6236,4189
7759,7616,13602
7760,7945,521
7761,7000,13459
7762,6347,17960
7763,7464,3767
7764,2192,16776
7765,5473,12345
7766,2657,11593
7767,7749,10590
7768,5423,19006
7769,2361,1445
7770,560,4245
7771,937,12993
7772,6964,3023
7773,3879,5762
7774,681,17007
7775,4039,18210
7776,2093,8442
7777,795,17114
7778,489,18264
7779,4423,11285
7780,2476,9637
7781,2771,13835
7782,5126,7993
7783,5088,18613
7784,5561,13110
7785,3101,15838
7786,5046,11232
7787,1970,3944
7788,5199,2036
7789,1018,15516
7790,5087,13328
7791,7847,13981
7792,5522,8178
7793,7846,16718
7794,7427,14906
7795,4394,6280
7796,5540,18971
7797,3228,1881
7798,2733,3636
7799,4599,6579
7800,7677,13051
7801,2753,12581
7802,2450,14096
7803,2975,14168
7804,2120,4903
7805,948,19468
7806,6167,15812
7807,424,9425
7808,1890,10621
7809,2849,10579
7810,3508,7736
7811,7591,9267
7812,2163,7096
7813,7403,11328
7814,6264,11386
7815,4896,12137
7816,498,12271
7817,3493,1649
7818,5404,15054
7819,5577,18816
7820,992,4646
7821,2230,13692
7822,7350,17705
7823,6242,13284
7824,1298,15947
7825,1705,14819
7826,7702,394
7827,5074,18887
7828,7731,452
7829,3910,14455
7830,2761,19709
7831,1800,11260
7832,7130,10494
7833,7876,4239
7834,3971,17760
7835,3832,15932
7836,7510,3168
7837,7038,13742
7838,6016,1497
7839,7887,14319
7840,7376,9059
7841,1711,8140
7842,5163,11768
7843,2934,11396
7844,5480,12244
7845,4082,18861
7846,6726,11500
7847,3556,5054
7848,4423,17624
7849,523,4249
7850,2937,9497
7851,1411,12042
7852,4646,1708
7853,7776,5124
7854,7633,6855
7855,1530,12786
7856,3398,9692
7857,7772,7150
7858,2392,18171
7859,7574,10802
7860,3788,4206
7861,4575,17467
7862,4193,17554
7863,2652,10277
7864,7579,9635
7865,4534,7896
7866,7413,11318
7867,4665,2133
7868,2490,12256
7869,268,17740
7870,7752,17821
7871,4686,2476
7872,7974,17519
7873,860,18252
7874,3956,7788
7875,7456,10991
7876,2518,13042
7877,830,2859
7878,3514,2741
7879,7229,5360
7880,107,3415
7881,466,1219
7882,5398,3157
7883,5102,5433
7884,3744,9141
7885,445,8638
7886,1130,5471
7887,5,3675
7888,4674,17027
7889,7215,13066
7890,4874,1219
7891,7213,5156
7892,841,13236
7893,1984,18590
7894,4261,11626
7895,7558,10361
7896,7973,2786
7897,5715,5310
7898,6875,2592
7899,4028,11300
7900,4385,4021
7901,3286,2539
7902,5387,9510
7903,7784,2063
7904,2726,11811
7905,3051,14177
7906,6177,18767
7907,1192,10509
7908,765,14460
7909,7872,4319
7910,4770,6999
7911,501,2027
7912,3318,10146
7913,2262,11862
7914,3977,10895
7915,7951,8140
7916,1381,3099
7917,4895,18644
7918,3348,19239
7919,4420,12012
7920,7708,17445
7921,575,12420
7922,6290,13645
7923,790,3375
7924,4844,19943
7925,1785,12730
7926,1329,10188
7927,7882,11293
7928,4483,2774
7929,7945,2790
7930,2817,1494
7931,2221,4523
7932,1482,17999
7933,1400,17567
7934,6744,17818
7935,7867,19839
7936,4281,14554
7937,1950,9729
7938,4129,2294
7939,5300,16137
7940,173,15429
7941,2439,6811
7942,2090,13653
7943,5910,11218
7944,4447,3103
7945,1,19904
7946,3401,8090
7947,2286,8259
7948,4820,16568
7949,3122,14575
7950,5243,6894
7951,5907,4066
7952,6423,18333
7953,7002,10137
7954,3268,19747
7955,3478,14311
7956,1500,5650
7957,7859,12742
7958,119,8669
7959,4223,19547
7960,1461,5437
7961,2813,5727
7962,5833,16240
7963,7437,3846
7964,7547,12986
7965,5741,16600
7966,5420,12507
7967,5825,7218
7968,1778,13278
7969,5808,10437
7970,554,4649
7971,769,15476
7972,2317,15198
7973,3187,17324
7974,5197,12489
7975,3839,12701
7976,4637,19790
7977,7569,6722
7978,5072,6283
7979,7731,4238
7980,1921,8433
7981,7408,3881
7982,996,10539
7983,7029,4886
7984,81,13666
7985,5204,8745
7986,6327,16785
7987,7813,794
7988,3302,19468
7989,1395,9203
7990,3203,1073
7991,5558,8927
7992,5199,9764
7993,4669,9338
7994,5275,7725
7995,3144,8062
7996,4681,10839
7997,3466,16913
7998,5303,15621
7999,5873,15645
8000,2058,18377
8001,7647,13480
8002,4863,10617
8003,4707,19886
8004,1833,5304
8005,3732,6690
8006,2551,1338
8007,3794,8063
8008,7494,4594
8009,6417,7894
8010,1928,12746
8011,5611,14443
8012,7890,14471
8013,4766,1695
8014,1303,10796
8015,76,2467
8016,7326,12350
8017,556,3570
8018,869,12806
8019,5562,17691
8020,2951,10004
8021,3872,13957
8022,6703,14047
8023,6297,10731
8024,4517,13460
8025,516,8835
8026,5878,4637
8027,4022,6564
8028,5577,14423
8029,586,14963
8030,7245,13635
8031,2924,18637
8032,5035,16252
8033,5790,2560
8034,1535,2621
8035,7671,6016
8036,4129,17022
8037,4518,1072
8038,1728,4186
8039,164,18413
8040,952,1026
8041,5867,1329
8042,1222,18075
8043,6209,16390
8044,250,2183
8045,6019,5403
8046,6220,18533
8047,1575,11816
8048,261,13634
8049,3693,5076
8050,777,16499
8051,7056,5126
8052,2820,2548
8053,888,7648
8054,7966,19989
8055,876,6550
8056,1495,9459
8057,7669,16275
8058,4520,19929
8059,7364,7368
8060,1682,8871
8061,2361,15612
8062,6166,12611
8063,2312,14203
8064,6208,9297
8065,4337,1296
8066,4928,18573
8067,1568,17994
8068,1030,5885
8069,1627,14904
8070,6372,14081
8071,7941,842
8072,6890,6265
8073,5132,2773
8074,7914,4380
8075,7562,11197
8076,399,15986
8077,2234,18477
8078,2318,9594
8079,7803,3374
8080,2160,3386
8081,4757,11505
8082,7846,7900
8083,7046,514
8084,7658,18166
8085,2224,8481
8086,2475,7305
8087,7051,1812
8088,857,19456
8089,3338,16094
8090,1288,19148
8091,2993,19847
8092,7350,5316
8093,4029,7441
8094,2212,14319
8095,1238,12609
8096,7565,16407
8097,4858,8865
8098,778,12444
8099,5805,19180
8100,2047,9871
8101,1418,6254
8102,3061,8767
8103,1553,7451
8104,638,17039
8105,913,9645
8106,2907,16086
8107,616,12382
8108,7846,8898
8109,2425,10914
8110,7407,1510
8111,7667,15849
8112,7115,16976
8113,1818,4419
8114,4164,3056
8115,6397,13279
8116,6746,10964
8117,1893,13444
8118,1809,12723
8119,2140,217
8120,7920,17502
8121,4645,9999
8122,1245,3942
8123,4361,3709
8124,3962,4487
8125,3498,16151
8126,3251,8932
8127,2632,11145
8128,4474,17384
8129,4783,6939
8130,3227,14764
8131,5454,17643
8132,6917,19640
8133,2499,18104
8134,2182,4585
8135,7164,7798
8136,5461,380
8137,7706,13502
8138,5149,6434
8139,7679,11234
8140,4591,1335
8141,7466,1729
8142,6991,14163
8143,5610,8335
8144,4893,2144
8145,4217,1789
8146,4156,18264
8147,6481,10217
8148,2562,15021
8149,2057,6712
8150,2747,3674
8151,3002,8335
8152,4419,19674
8153,4586,8934
8154,3576,16610
8155,4317,2032
8156,6972,7976
8157,6530,5955
8158,2116,5249
8159,4769,3371
8160,1936,14830
8161,7794,8618
8162,6409,5111
8163,1580,9732
8164,4532,18993
8165,6124,16014
8166,3321,19989
8167,1218,11836
8168,4408,19396
8169,902,8671
8170,542,15608
8171,1213,2246
8172,1060,2432
8173,1730,8360
8174,2566,17350
8175,6089,7736
8176,2201,13525
8177,6069,15442
8178,4516,19368
8179,592,3880
8180,7817,17110
8181,3814,7068
8182,6245,3337
8183,7913,8063
8184,4939,3605
8185,1508,13973
8186,3530,9392
8187,6926,861
8188,3537,3418
8189,5376,16380
8190,7606,6651
8191,5845,14418
8192,2374,15270
8193,7756,6907
8194,7465,18672
8195,6392,18650
8196,7484,10789
8197,3245,9184
8198,488,4038
8199,1302,9590
8200,3170,11623
8201,5659,13704
8202,6586,13759
8203,4434,5873
8204,6333,13604
8205,929,14199
8206,4727,7436
8207,5895,1068
8208,6738,9792
8209,7264,6042
8210,7357,14381
8211,4074,15769
8212,4065,11264
8213,357,12741
8214,3074,8258
8215,3308,14889
8216,7007,11347
8217,761,13915
8218,4724,10389
8219,5547,18502
8220,2844,2045
8221,5788,7308
8222,4970,5205
8223,475,15617
8224,605,5891
8225,4662,15602
8226,2227,13810
8227,7735,11630
8228,4878,16811
8229,3862,11379
8230,4111,13301
8231,2543,3548
8232,4320,16536
8233,3468,13336
8234,4669,5440
8235,110,15247
8236,7890,2101
8237,340,11221
8238,7760,18135
8239,1509,9048
8240,4356,7339
8241,4290,18850
8242,4801,8942
8243,2272,8353
8244,6737,2662
8245,4177,4965
8246,5400,17954
8247,4029,14809
8248,3193,1571
8249,5111,19772
8250,4703,607
8251,2631,3269
8252,2629,7217
8253,6115,18627
8254,5073,10270
8255,6841,17444
8256,7798,1204
8257,1110,5736
8258,471,1718
8259,2302,2503
8260,1569,2584
8261,548,7312
8262,3065,1958
8263,4200,7389
8264,2935,14027
8265,3198,9552
8266,848,19046
8267,2331,4976
8268,2547,19382
8269,5804,13785
8270,4011,2327
8271,5350,9576
8272,6939,5431
8273,4647,4191
8274,1749,18599
8275,7448,11339
8276,690,9591
8277,776,3162
8278,127,11385
8279,878,3651
8280,4990,8381
8281,4679,13362
8282,7913,1980
8283,7179,13224
8284,3411,7137
8285,4582,1103
8286,3504,4663
8287,5484,15259
8288,7943,14340
8289,2752,11999
8290,5938,15924
8291,3105,4009
8292,7333,2705
8293,7924,13892
8294,5616,5043
8295,1124,19590
8296,849,19217
8297,4284,9333
8298,1388,8799
8299,6672,15398
8300,6250,4560
8301,2077,6093
8302,6214,5267
8303,5836,4824
8304,3024,14699
8305,5665,4664
8306,5212,15902
8307,4392,9004
8308,5894,10007
8309,5379,8652
8310,1880,9332
8311,7077,14844
8312,770,1758
8313,7815,13679
8314,1048,7219
8315,1793,15871
8316,1,1162
8317,5258,7367
8318,2090,9036
8319,3358,6346
8320,5891,16729
8321,4546,5854
8322,1209,19937
8323,1396,11828
8324,6043,1145
8325,2013,11182
8326,4647,12210
8327,7825,4029
8328,5145,2874
8329,811,5086
8330,7015,10156
8331,7939,15017
8332,48,8487
8333,1639,14573
8334,6623,5950
8335,4323,5456
8336,6972,12725
8337,2042,12144
8338,3236,564
8339,1570,17295
8340,5840,16644
8341,887,3320
8342,7506,15793
8343,7123,6259
8344,20,5433
8345,6253,7055
8346,5896,1941
8347,7985,3126
8348,2785,10105
8349,349,12428
8350,4472,15536
8351,7573,2570
8352,7805,13652
8353,4722,8916
8354,3369,13065
8355,6891,10473
8356,6917,10517
8357,3978,727
8358,801,7188
8359,2940,2814
8360,5178,3583
8361,7616,12713
8362,798,15078
8363,4327,11303
8364,2770,19331
8365,4165,8847
8366,3692,7303
8367,5584,10347
8368,6334,12309
8369,1693,19040
8370,5396,13444
8371,3288,7513
8372,7033,1716
8373,3641,13309
8374,645,4231
8375,6919,10527
8376,5174,11090
8377,5037,16206
8378,5047,3488
8379,4854,5533
8380,4354,5125
8381,1626,19275
8382,7556,10708
8383,1533,17040
8384,6177,4447
8385,7136,18189
8386,2335,5249
8387,2611,12817
8388,4476,13812
8389,252,3764
8390,1467,17088
8391,5615,14101
8392,5830,19098
8393,1671,4873
8394,5132,652
8395,3211,11833
8396,1785,17963
8397,7858,8022
8398,7929,467
8399,2792,15278
8400,363,19145
8401,6044,5782
8402,5743,8903
8403,269,13931
8404,6300,17604
8405,3560,8593
8406,606,7951
8407,7742,1714
8408,6756,15409
8409,2038,12982
8410,5851,5021
8411,4245,9187
8412,6007,612
8413,838,4075
8414,2594,2008
8415,4539,14408
8416,2858,7334
8417,7646,5666
8418,5991,1346
8419,39,6261
8420,7252,3536
8421,4398,17517
8422,621,3906
8423,5502,8995
8424,425,15947
8425,3891,11818
8426,4303,14635
8427,797,4451
8428,1795,15563
8429,717,2714
8430,107,6173
8431,4076,2208
8432,1424,16584
8433,2508,14632
8434,3432,5285
8435,931,8123
8436,5373,12998
8437,2324,13053
8438,6130,258
8439,3582,9639
8440,2372,16215
8441,2568,5306
8442,5499,2977
8443,7856,16288
8444,1111,18903
8445,4457,5910
8446,4369,3225
8447,1265,12792
8448,3532,4686
8449,5159,8448
8450,1699,1150
8451,1974,4728
8452,40,12682
8453,4492,6059
8454,4443,8865
8455,1625,11303
8456,2278,6638
8457,4435,7154
8458,1818,19820
8459,524,8773
8460,4215,8154
8461,1308,15807
8462,3001,12514
8463,4205,9358
8464,1461,12768
8465,249,16503
8466,3134,19182
8467,2176,11062
8468,1088,7699
8469,5773,15953
8470,2118,9745
8471,6743,11074
8472,1434,14769
8473,3737,17077
8474,3031,15707
8475,3529,13435
8476,3993,8702
8477,3059,12977
8478,5720,19486
8479,4327,17528
8480,2096,4686
8481,5062,2853
8482,3919,12494
8483,5909,15863
8484,4407,9729
8485,4621,18913
8486,3039,11856
8487,1051,17964
8488,3215,18608
8489,80,15589
8490,4850,6727
8491,101,1516
8492,1264,5972
8493,1210,15323
8494,6101,334
8495,5939,15252
8496,247,12422
8497,2611,2477
8498,4334,4890
8499,433,10688
8500,6867,5001
8501,5634,8216
8502,3648,11362
8503,5972,14566
8504,4756,6664
8505,1637,19512
8506,3081,4914
8507,1889,8264
8508,1525,4548
8509,7549,1753
8510,2907,2375
8511,2460,8339
8512,1295,6200
8513,2072,10832
8514,1983,11476
8515,4453,1057
8516,2987,4680
8517,1254,8013
8518,1361,4243
8519,3691,6197
8520,4685,12065
8521,7281,18142
8522,1741,15129
8523,27,4824
8524,329,998
8525,6828,9697
8526,1428,9658
8527,2944,16806
8528,1234,6940
8529,3784,489
8530,6326,11942
8531,933,13503
8532,6741,15202
8533,3372,3986
8534,7884,15489
8535,2781,6201
8536,7270,17876
8537,5909,7733
8538,1052,9937
8539,255,13072
8540,4695,4834
8541,962,5709
8542,139,2304
8543,1779,19364
8544,4955,13708
8545,7553,10537
8546,4721,11716
8547,4468,7174
8548,84,6977
8549,4456,2484
8550,7695,8011
8551,5122,9338
8552,4996,17897
8553,7565,843
8554,6325,3404
8555,5299,3696
8556,6828,2196
8557,7715,1062
8558,7356,19620
8559,88,17103
8560,7494,557
8561,2899,19757
8562,4622,1041
8563,3757,11383
8564,362,9147
8565,5421,16514
8566,523,6365
8567,3468,15389
8568,4487,6578
8569,3966,16564
8570,5275,3674
8571,7474,2624
8572,5428,8893
8573,1905,10476
8574,5083,12376
8575,1988,16932
8576,6015,18395
8577,6284,11630
8578,3478,3562
8579,3107,3106
8580,3277,14822
8581,501,5912
8582,1062,16538
8583,6913,4222
8584,5707,12760
8585,802,16487
8586,6118,8222
8587,4259,6574
8588,6592,5859
8589,6563,11815
8590,2518,15316
8591,5619,17921
8592,1258,7413
8593,3698,13501
8594,4063,14255
8595,4215,18211
8596,4616,9562
8597,851,14583
8598,5586,10678
8599,6259,17637
8600,1378,445
8601,2199,12174
8602,7957,2932
8603,6599,13618
8604,1017,1923
8605,3703,2152
8606,2324,11496
8607,1744,18832
8608,1712,5670
8609,7498,8596
8610,7069,5668
8611,7610,7485
8612,6417,10478
8613,4910,215
8614,4176,2065
8615,1151,3505
8616,1674,18793
8617,6348,19836
8618,1051,11805
8619,3310,16344
8620,4597,9945
8621,639,12901
8622,7117,2236
8623,6400,7702
8624,2768,10128
8625,82,1836
8626,3899,8368
8627,2992,2060
8628,3978,13391
8629,1565,5279
8630,4203,14752
8631,6631,3935
8632,3040,7162
8633,661,15697
8634,7865,812
8635,1221,2083
8636,3690,8680
8637,3340,16693
8638,376,1535
8639,580,11956
8640,5503,15922
8641,7089,17397
8642,3105,11438
8643,6227,9394
8644,403,2348
8645,448,16635
8646,2361,18723
8647,1172,7281
8648,2146,13336
8649,4333,2183
8650,6759,11621
8651,1995,8720
8652,1337,6556
8653,5249,13641
8654,6341,7265
8655,2936,19997
8656,2744,17385
8657,3752,18995
8658,582,4873
8659,3920,5744
8660,2020,19959
8661,1004,4574
8662,718,19780
8663,3541,12122
8664,3436,2111
8665,7829,11439
8666,6577,10804
8667,183,16797
8668,4945,12393
8669,2906,1264
8670,885,15169
8671,2089,17324
8672,2294,3946
8673,7262,13879
8674,3501,17303
8675,3718,6603
8676,7640,9026
8677,5740,18004
8678,1650,12899
8679,4097,6926
8680,4052,10013
8681,4027,1282
8682,5210,2104
8683,5411,7758
8684,5422,19936
8685,696,8323
8686,830,1831
8687,7522,9131
8688,5392,12083
8689,7430,13018
8690,6010,13840
8691,561,1171
8692,2419,711
8693,4951,15184
8694,1651,19716
8695,3152,725
8696,4810,7674
8697,4567,2815
8698,1431,1583
8699,4325,12545
8700,2094,3734
8701,3210,7199
8702,4731,6894
8703,5457,6645
8704,4000,6361
8705,4099,18106
8706,7695,6187
8707,3791,14404
8708,6896,1434
8709,2185,215
8710,6670,15423
8711,2813,17226
8712,6918,15789
8713,1358,14575
8714,6663,16927
8715,3539,17776
8716,4439,18380
8717,1049,1445
8718,5185,13665
8719,7392,13219
8720,7412,18943
8721,4572,6275
8722,216,5983
8723,5668,18462
8724,7581,10136
8725,1922,2624
8726,7792,5015
8727,6997,3546
8728,3426,18329
8729,1266,1999
8730,6092,7051
8731,296,19897
8732,3274,15409
8733,1421,795
8734,6430,11323
8735,2303,8424
8736,4205,9479
8737,4536,17528
8738,2355,10046
8739,7893,4272
8740,7599,16176
8741,4385,8950
8742,1448,5025
8743,2657,15876
8744,1864,12772
8745,5918,16465
8746,4998,1246
8747,6847,4950
8748,3947,830
8749,1033,750
8750,3131,2152
8751,4858,13882
8752,7530,3042
8753,5628,4588
